3.0000e+00	3.0000e+00	2.5901e+00	3.1447e+00	3.959858e-05	5.510873e-01	1.964128e-05	5.510873e-01	2.016090e+00	1.428017e-01	1	
2.5901e+00	3.1447e+00	2.3953e+00	2.7639e+00	1.981888e-04	5.616173e-01	3.959858e-05	5.616173e-01	5.004947e+00	1.219940e-01	1	
2.3953e+00	2.7639e+00	2.8804e+00	3.3548e+00	9.042545e-06	1.601477e-01	1.981888e-04	1.601477e-01	4.562591e-02	1.681641e-01	0	
2.3953e+00	2.7639e+00	2.8434e+00	2.8704e+00	4.540010e-05	5.125891e-01	1.981888e-04	5.125891e-01	2.290750e-01	6.787796e-01	0	
2.3953e+00	2.7639e+00	2.3009e+00	2.8139e+00	2.151852e-04	9.598591e-01	1.981888e-04	9.598591e-01	1.085759e+00	3.300267e-01	1	
2.3009e+00	2.8139e+00	2.2284e+00	2.5814e+00	4.747812e-04	8.264153e-01	2.151852e-04	8.264153e-01	2.206384e+00	7.757546e-01	1	
2.2284e+00	2.5814e+00	1.9873e+00	2.6098e+00	7.332431e-04	8.274174e-01	4.747812e-04	8.274174e-01	1.544381e+00	5.191910e-01	1	
1.9873e+00	2.6098e+00	1.4931e+00	2.7349e+00	1.240264e-03	4.414930e-01	7.332431e-04	4.414930e-01	1.691477e+00	2.100042e-01	1	
1.4931e+00	2.7349e+00	1.3052e+00	2.9575e+00	8.562366e-04	7.630570e-01	1.240264e-03	7.630570e-01	6.903665e-01	2.181554e-01	1	
1.3052e+00	2.9575e+00	1.3262e+00	2.8572e+00	1.114984e-03	9.626003e-01	8.562366e-04	9.626003e-01	1.302192e+00	4.556296e-01	1	
1.3262e+00	2.8572e+00	1.5217e+00	2.7265e+00	1.215498e-03	8.368617e-01	1.114984e-03	8.368617e-01	1.090148e+00	5.554080e-01	1	
1.5217e+00	2.7265e+00	2.5298e+00	2.9005e+00	9.665140e-05	3.777790e-02	1.215498e-03	3.777790e-02	7.951586e-02	8.775687e-01	0	
1.5217e+00	2.7265e+00	7.3170e-01	2.6232e+00	3.902574e-03	1.368397e-01	1.215498e-03	1.368397e-01	3.210678e+00	1.530319e-01	1	
7.3170e-01	2.6232e+00	3.7329e-02	2.3194e+00	1.079899e-02	1.652218e-01	3.902574e-03	1.652218e-01	2.767146e+00	3.152635e-01	1	
3.7329e-02	2.3194e+00	1.6404e-01	2.2116e+00	1.361155e-02	9.122977e-01	1.079899e-02	9.122977e-01	1.260446e+00	9.408475e-01	1	
1.6404e-01	2.2116e+00	7.3459e-01	3.4050e+00	3.690142e-04	4.196835e-03	1.361155e-02	4.196835e-03	2.711037e-02	3.794195e-01	0	
1.6404e-01	2.2116e+00	1.2228e-01	2.1160e+00	1.683747e-02	9.614956e-01	1.361155e-02	9.614956e-01	1.236999e+00	7.142306e-01	1	
1.2228e-01	2.1160e+00	-5.6675e-01	2.7854e+00	2.800970e-03	5.561953e-02	1.683747e-02	5.561953e-02	1.663534e-01	8.388376e-01	0	
1.2228e-01	2.1160e+00	-6.5154e-01	2.0696e+00	1.512026e-02	1.520917e-01	1.683747e-02	1.520917e-01	8.980123e-01	6.444790e-01	1	
-6.5154e-01	2.0696e+00	-4.4462e-01	2.5096e+00	6.184779e-03	4.752006e-01	1.512026e-02	4.752006e-01	4.090393e-01	3.677509e-01	1	
-4.4462e-01	2.5096e+00	-6.4843e-01	1.8896e+00	2.163691e-02	2.628177e-01	6.184779e-03	2.628177e-01	3.498413e+00	6.212552e-01	1	
-6.4843e-01	1.8896e+00	-8.3529e-01	2.0988e+00	1.241101e-02	7.778823e-01	2.163691e-02	7.778823e-01	5.736035e-01	3.848999e-01	1	
-8.3529e-01	2.0988e+00	-6.8866e-01	1.8650e+00	2.205510e-02	7.841154e-01	1.241101e-02	7.841154e-01	1.777059e+00	6.452245e-01	1	
-6.8866e-01	1.8650e+00	-1.5996e-01	2.0624e+00	1.873215e-02	3.676604e-01	2.205510e-02	3.676604e-01	8.493345e-01	5.853463e-01	1	
-1.5996e-01	2.0624e+00	-1.5943e-01	1.7027e+00	3.687557e-02	6.638546e-01	1.873215e-02	6.638546e-01	1.968571e+00	9.736506e-01	1	
-1.5943e-01	1.7027e+00	4.2511e-02	1.7906e+00	3.200165e-02	8.547989e-01	3.687557e-02	8.547989e-01	8.678278e-01	3.067701e-01	1	
4.2511e-02	1.7906e+00	5.1437e-01	1.9617e+00	2.035618e-02	4.526827e-01	3.200165e-02	4.526827e-01	6.360979e-01	8.218670e-01	0	
4.2511e-02	1.7906e+00	1.4589e-01	1.8298e+00	2.952002e-02	9.574322e-01	3.200165e-02	9.574322e-01	9.224530e-01	3.764471e-01	1	
1.4589e-01	1.8298e+00	4.3580e-02	5.7034e-01	1.351367e-01	6.769087e-03	2.952002e-02	6.769087e-03	4.577797e+00	3.881402e-02	1	
4.3580e-02	5.7034e-01	-4.3266e-01	4.4511e-01	1.312651e-01	4.662354e-01	1.351367e-01	4.662354e-01	9.713511e-01	2.547494e-01	1	
-4.3266e-01	4.4511e-01	-1.7532e-01	5.8683e-01	1.319372e-01	7.595695e-01	1.312651e-01	7.595695e-01	1.005120e+00	9.311231e-01	1	
