3.0000e+00	3.0000e+00	3.0316e+00	3.2296e+00	8.735030e-06	8.410484e-01	1.964128e-05	8.410484e-01	4.447281e-01	7.486316e-01	0	
3.0000e+00	3.0000e+00	3.1426e+00	3.3153e+00	4.683404e-06	6.841648e-01	1.964128e-05	6.841648e-01	2.384470e-01	9.505822e-01	0	
3.0000e+00	3.0000e+00	2.6225e+00	3.1348e+00	3.754105e-05	6.020008e-01	1.964128e-05	6.020008e-01	1.911334e+00	9.703718e-01	1	
2.6225e+00	3.1348e+00	2.4501e+00	3.3720e+00	2.686512e-05	7.603544e-01	3.754105e-05	7.603544e-01	7.156198e-01	7.585303e-01	0	
2.6225e+00	3.1348e+00	2.6495e+00	3.3042e+00	2.026661e-05	9.073567e-01	3.754105e-05	9.073567e-01	5.398519e-01	3.705721e-01	1	
2.6495e+00	3.3042e+00	3.0192e+00	3.2710e+00	7.924913e-06	6.466637e-01	2.026661e-05	6.466637e-01	3.910331e-01	6.344712e-01	0	
2.6495e+00	3.3042e+00	2.7387e+00	3.4572e+00	9.499972e-06	9.018160e-01	2.026661e-05	9.018160e-01	4.687500e-01	1.956596e-01	1	
2.7387e+00	3.4572e+00	2.5055e+00	3.9937e+00	2.373102e-06	3.414652e-01	9.499972e-06	3.414652e-01	2.498010e-01	2.236074e-01	1	
2.5055e+00	3.9937e+00	3.2347e+00	3.2988e+00	3.687666e-06	4.176515e-02	2.373102e-06	4.176515e-02	1.553943e+00	3.700200e-01	1	
3.2347e+00	3.2988e+00	3.1734e+00	3.5570e+00	1.851631e-06	7.982033e-01	3.687666e-06	7.982033e-01	5.021148e-01	5.656505e-01	0	
3.2347e+00	3.2988e+00	3.2075e+00	3.4113e+00	2.759588e-06	9.539239e-01	3.687666e-06	9.539239e-01	7.483292e-01	8.282117e-01	0	
3.2347e+00	3.2988e+00	3.4179e+00	2.8417e+00	8.158664e-06	4.662715e-01	3.687666e-06	4.662715e-01	2.212420e+00	7.403414e-01	1	
3.4179e+00	2.8417e+00	3.4636e+00	2.6726e+00	1.111329e-05	9.037305e-01	8.158664e-06	9.037305e-01	1.362146e+00	5.952523e-01	1	
3.4636e+00	2.6726e+00	3.4457e+00	3.2526e+00	2.120172e-06	3.472864e-01	1.111329e-05	3.472864e-01	1.907781e-01	8.605637e-01	0	
3.4636e+00	2.6726e+00	3.2140e+00	2.9698e+00	1.105565e-05	6.212383e-01	1.111329e-05	6.212383e-01	9.948133e-01	4.614930e-01	1	
3.2140e+00	2.9698e+00	4.2807e+00	2.5955e+00	5.753057e-07	1.832741e-02	1.105565e-05	1.832741e-02	5.203726e-02	6.884737e-01	0	
3.2140e+00	2.9698e+00	2.8735e+00	3.2464e+00	1.319264e-05	5.451638e-01	1.105565e-05	5.451638e-01	1.193294e+00	9.246196e-01	1	
2.8735e+00	3.2464e+00	2.2746e+00	2.8319e+00	2.172022e-04	1.896014e-01	1.319264e-05	1.896014e-01	1.646390e+01	1.677520e-01	1	
2.2746e+00	2.8319e+00	1.6227e+00	3.0931e+00	3.568885e-04	2.128872e-01	2.172022e-04	2.128872e-01	1.643116e+00	1.414652e-01	1	
1.6227e+00	3.0931e+00	1.8678e+00	3.5453e+00	5.186187e-05	4.351109e-01	3.568885e-04	4.351109e-01	1.453167e-01	7.767520e-01	0	
1.6227e+00	3.0931e+00	2.0997e+00	3.6061e+00	2.634755e-05	2.146553e-01	3.568885e-04	2.146553e-01	7.382572e-02	2.775117e-02	1	
2.0997e+00	3.6061e+00	1.8210e+00	3.4518e+00	7.842252e-05	7.244397e-01	2.634755e-05	7.244397e-01	2.976463e+00	7.116313e-01	1	
1.8210e+00	3.4518e+00	2.1175e+00	3.9174e+00	7.866426e-06	3.838431e-01	7.842252e-05	3.838431e-01	1.003082e-01	9.641393e-01	0	
1.8210e+00	3.4518e+00	1.8224e+00	3.4926e+00	6.788759e-05	9.895416e-01	7.842252e-05	9.895416e-01	8.656645e-01	5.084071e-01	1	
1.8224e+00	3.4926e+00	1.1733e+00	2.9880e+00	9.206953e-04	1.203219e-01	6.788759e-05	1.203219e-01	1.356205e+01	5.993112e-01	1	
1.1733e+00	2.9880e+00	1.4601e+00	3.2896e+00	2.449030e-04	5.789453e-01	9.206953e-04	5.789453e-01	2.659979e-01	8.215547e-01	0	
1.1733e+00	2.9880e+00	7.4419e-01	3.3280e+00	4.748274e-04	3.899052e-01	9.206953e-04	3.899052e-01	5.157269e-01	3.069849e-01	1	
7.4419e-01	3.3280e+00	1.5073e+00	3.0998e+00	4.188249e-04	1.369993e-01	4.748274e-04	1.369993e-01	8.820572e-01	4.089819e-01	1	
1.5073e+00	3.0998e+00	1.9204e+00	3.0116e+00	2.701262e-04	5.695548e-01	4.188249e-04	5.695548e-01	6.449621e-01	5.877094e-01	1	
1.9204e+00	3.0116e+00	1.8516e+00	3.0652e+00	2.612955e-04	9.713613e-01	2.701262e-04	9.713613e-01	9.673093e-01	8.159140e-01	1	
1.8516e+00	3.0652e+00	2.2991e+00	2.4113e+00	6.187487e-04	1.398334e-01	2.612955e-04	1.398334e-01	2.368003e+00	7.233694e-01	1	
2.2991e+00	2.4113e+00	1.3044e+00	3.3148e+00	2.795244e-04	3.523617e-03	6.187487e-04	3.523617e-03	4.517576e-01	3.085697e-01	1	
1.3044e+00	3.3148e+00	1.3560e+00	3.6128e+00	9.296596e-05	7.474202e-01	2.795244e-04	7.474202e-01	3.325862e-01	5.476138e-01	0	
1.3044e+00	3.3148e+00	1.5978e+00	3.1281e+00	3.332273e-04	6.816349e-01	2.795244e-04	6.816349e-01	1.192122e+00	1.793635e-01	1	
