9.2465e-01	1.5237e+00	-8.4321e-01	1.2469e+00	1.2847e+00	-1.8029e+00	2.517316e-03	5.325379e-02	9.089332e-03	5.325379e-02	2.769528e-01	3.697633e-01	0	
9.2465e-01	1.5237e+00	-8.4321e-01	1.3074e-01	1.7869e+00	-1.4613e+00	4.385207e-03	5.327141e-02	9.089332e-03	5.327141e-02	4.824565e-01	5.162543e-01	0	
9.2465e-01	1.5237e+00	-8.4321e-01	4.7534e-01	2.0618e+00	-1.9552e+00	1.001138e-03	3.215293e-02	9.089332e-03	3.215293e-02	1.101443e-01	4.284826e-01	0	
9.2465e-01	1.5237e+00	-8.4321e-01	1.0572e+00	1.3428e+00	-1.2376e+00	6.853691e-03	1.055916e-01	9.089332e-03	1.055916e-01	7.540369e-01	2.615057e-01	1	
1.0572e+00	1.3428e+00	-1.2376e+00	2.4412e+00	1.9628e+00	-1.1409e+00	2.451743e-04	2.041616e-02	6.853691e-03	2.041616e-02	3.577259e-02	6.342216e-01	0	
1.0572e+00	1.3428e+00	-1.2376e+00	1.9421e+00	1.4181e+00	-2.3527e+00	2.213260e-04	2.534602e-02	6.853691e-03	2.534602e-02	3.229296e-02	4.137069e-01	0	
1.0572e+00	1.3428e+00	-1.2376e+00	1.0355e+00	8.6193e-01	-1.5095e+00	8.199651e-03	9.767059e-02	6.853691e-03	9.767059e-02	1.196385e+00	3.749461e-01	1	
1.0355e+00	8.6193e-01	-1.5095e+00	8.5219e-01	1.4255e+00	-1.3734e+00	6.225459e-03	9.289839e-02	8.199651e-03	9.289839e-02	7.592346e-01	7.625896e-02	1	
8.5219e-01	1.4255e+00	-1.3734e+00	1.3191e+00	1.6869e+00	-2.9300e+00	8.766506e-05	1.493618e-02	6.225459e-03	1.493618e-02	1.408170e-02	1.242564e-01	0	
8.5219e-01	1.4255e+00	-1.3734e+00	-9.8228e-03	1.4947e+00	-1.9290e+00	3.232497e-03	5.432190e-02	6.225459e-03	5.432190e-02	5.192384e-01	6.754784e-01	0	
8.5219e-01	1.4255e+00	-1.3734e+00	1.7840e+00	1.1624e+00	-7.5381e-01	4.952901e-03	4.416813e-02	6.225459e-03	4.416813e-02	7.955881e-01	7.571251e-01	1	
1.7840e+00	1.1624e+00	-7.5381e-01	1.5378e+00	1.7707e+00	-7.5812e-01	3.044579e-03	8.857393e-02	4.952901e-03	8.857393e-02	6.147061e-01	7.568565e-01	0	
1.7840e+00	1.1624e+00	-7.5381e-01	2.0625e+00	8.8285e-01	-2.5174e+00	2.156202e-04	9.669034e-03	4.952901e-03	9.669034e-03	4.353413e-02	5.485507e-01	0	
1.7840e+00	1.1624e+00	-7.5381e-01	1.6274e+00	2.5640e-01	-1.7340e+00	3.634922e-03	3.024799e-02	4.952901e-03	3.024799e-02	7.338975e-01	3.001655e-01	1	
1.6274e+00	2.5640e-01	-1.7340e+00	1.3752e+00	1.0602e+00	-2.8134e+00	2.686391e-04	2.865942e-02	3.634922e-03	2.865942e-02	7.390505e-02	3.102422e-01	0	
1.6274e+00	2.5640e-01	-1.7340e+00	1.5870e+00	-7.3361e-01	-1.3465e+00	5.562868e-03	5.121792e-02	3.634922e-03	5.121792e-02	1.530396e+00	3.834501e-01	1	
1.5870e+00	-7.3361e-01	-1.3465e+00	1.9898e+00	4.9142e-01	-1.8003e+00	1.537274e-03	2.879722e-02	5.562868e-03	2.879722e-02	2.763455e-01	7.892537e-01	0	
1.5870e+00	-7.3361e-01	-1.3465e+00	1.6553e+00	1.5148e-01	-1.9354e+00	2.451044e-03	5.109832e-02	5.562868e-03	5.109832e-02	4.406081e-01	1.937823e-01	1	
1.6553e+00	1.5148e-01	-1.9354e+00	3.0025e+00	4.0782e-01	-2.1350e+00	6.594574e-05	2.765898e-02	2.451044e-03	2.765898e-02	2.690516e-02	6.740018e-01	0	
1.6553e+00	1.5148e-01	-1.9354e+00	1.9766e+00	-8.7679e-01	-1.4084e+00	2.273439e-03	4.031336e-02	2.451044e-03	4.031336e-02	9.275387e-01	1.687119e-01	1	
1.9766e+00	-8.7679e-01	-1.4084e+00	2.3521e+00	-8.5973e-01	-2.2084e+00	2.409382e-04	6.735848e-02	2.273439e-03	6.735848e-02	1.059796e-01	8.954329e-01	0	
1.9766e+00	-8.7679e-01	-1.4084e+00	2.7471e+00	-1.1280e+00	-1.7203e+00	1.758415e-04	6.880641e-02	2.273439e-03	6.880641e-02	7.734603e-02	8.515309e-01	0	
1.9766e+00	-8.7679e-01	-1.4084e+00	8.4262e-01	-1.2399e+00	-6.4061e-01	1.681088e-02	2.584637e-02	2.273439e-03	2.584637e-02	7.394471e+00	4.198729e-01	1	
8.4262e-01	-1.2399e+00	-6.4061e-01	5.2901e-01	-1.2791e+00	-5.7979e-01	2.059273e-02	1.143710e-01	1.681088e-02	1.143710e-01	1.224965e+00	9.679259e-01	1	
5.2901e-01	-1.2791e+00	-5.7979e-01	1.2469e+00	-7.0976e-01	-4.3540e-01	2.063361e-02	6.332442e-02	2.059273e-02	6.332442e-02	1.001985e+00	3.109385e-01	1	
1.2469e+00	-7.0976e-01	-4.3540e-01	6.5877e-01	-1.3126e+00	-2.1581e+00	2.104080e-03	7.013286e-03	2.063361e-02	7.013286e-03	1.019734e-01	8.361083e-01	0	
1.2469e+00	-7.0976e-01	-4.3540e-01	1.7525e+00	-6.1358e-01	-6.0944e-01	9.406634e-03	9.847227e-02	2.063361e-02	9.847227e-02	4.558889e-01	9.784916e-01	0	
1.2469e+00	-7.0976e-01	-4.3540e-01	1.9468e+00	-2.3902e+00	-1.2438e+00	2.530806e-04	5.590344e-03	2.063361e-02	5.590344e-03	1.226546e-02	6.156314e-01	0	
1.2469e+00	-7.0976e-01	-4.3540e-01	2.4364e+00	-8.4657e-01	-2.9199e+00	3.211517e-05	3.255507e-04	2.063361e-02	3.255507e-04	1.556450e-03	2.343169e-01	0	
1.2469e+00	-7.0976e-01	-4.3540e-01	1.6449e+00	-2.2524e+00	9.2338e-01	8.478829e-04	4.034676e-03	2.063361e-02	4.034676e-03	4.109232e-02	6.275044e-01	0	
1.2469e+00	-7.0976e-01	-4.3540e-01	3.9119e-01	-9.5765e-01	-1.5597e+00	1.101857e-02	2.484929e-02	2.063361e-02	2.484929e-02	5.340105e-01	3.004129e-01	1	
3.9119e-01	-9.5765e-01	-1.5597e+00	2.9368e-01	1.0866e+00	-1.4581e+00	1.163968e-02	4.664790e-03	1.101857e-02	4.664790e-03	1.056370e+00	6.204479e-02	1	
2.9368e-01	1.0866e+00	-1.4581e+00	-3.7854e-01	1.0792e+00	-4.0829e-01	3.037342e-02	3.682823e-02	1.163968e-02	3.682823e-02	2.609471e+00	7.395151e-02	1	
-3.7854e-01	1.0792e+00	-4.0829e-01	5.1755e-01	7.7078e-01	-5.8750e-01	3.472242e-02	5.995657e-02	3.037342e-02	5.995657e-02	1.143185e+00	4.462339e-02	1	
5.1755e-01	7.7078e-01	-5.8750e-01	-5.6656e-01	6.2655e-01	-2.2957e+00	3.186589e-03	4.983636e-03	3.472242e-02	4.983636e-03	9.177324e-02	7.923509e-01	0	
5.1755e-01	7.7078e-01	-5.8750e-01	-2.3092e-01	-1.6199e+00	-9.1481e-01	1.095435e-02	8.468419e-04	3.472242e-02	8.468419e-04	3.154834e-01	2.185626e-01	1	
-2.3092e-01	-1.6199e+00	-9.1481e-01	-5.1029e-01	-2.5609e+00	2.5224e-01	2.033900e-03	2.015940e-02	1.095435e-02	2.015940e-02	1.856706e-01	7.745608e-01	0	
-2.3092e-01	-1.6199e+00	-9.1481e-01	4.0136e-01	-2.1638e+00	-8.9077e-01	3.791449e-03	7.199210e-02	1.095435e-02	7.199210e-02	3.461136e-01	9.697903e-01	0	
-2.3092e-01	-1.6199e+00	-9.1481e-01	3.3210e-01	-1.3192e+00	-1.4942e+00	8.243208e-03	6.939522e-02	1.095435e-02	6.939522e-02	7.525055e-01	1.963643e-01	1	
3.3210e-01	-1.3192e+00	-1.4942e+00	5.4554e-01	-1.2218e+00	-2.4543e+00	1.276332e-03	5.781499e-02	8.243208e-03	5.781499e-02	1.548343e-01	3.296444e-01	0	
3.3210e-01	-1.3192e+00	-1.4942e+00	8.3991e-01	-1.1565e+00	-2.6941e+00	6.067896e-04	3.224726e-02	8.243208e-03	3.224726e-02	7.361086e-02	9.391461e-01	0	
3.3210e-01	-1.3192e+00	-1.4942e+00	-7.5260e-01	-1.7595e+00	-1.7868e+00	2.061698e-03	3.975915e-02	8.243208e-03	3.975915e-02	2.501086e-01	8.550485e-01	0	
3.3210e-01	-1.3192e+00	-1.4942e+00	9.1612e-01	-4.5460e-02	-1.7224e+00	9.459014e-03	2.568089e-02	8.243208e-03	2.568089e-02	1.147492e+00	7.445858e-01	1	
9.1612e-01	-4.5460e-02	-1.7224e+00	9.8446e-01	-7.8004e-01	-1.7434e+00	6.312019e-03	8.102949e-02	9.459014e-03	8.102949e-02	6.673020e-01	2.213516e-01	1	
9.8446e-01	-7.8004e-01	-1.7434e+00	1.0432e+00	-5.1367e-01	-2.6471e+00	9.716465e-04	6.181429e-02	6.312019e-03	6.181429e-02	1.539359e-01	6.695940e-01	0	
9.8446e-01	-7.8004e-01	-1.7434e+00	-5.7539e-02	-2.4057e-01	-1.2665e+00	2.761347e-02	3.541393e-02	6.312019e-03	3.541393e-02	4.374744e+00	7.584283e-01	1	
-5.7539e-02	-2.4057e-01	-1.2665e+00	-2.8239e-01	-1.1634e+00	-2.6105e+00	1.027425e-03	1.494665e-02	2.761347e-02	1.494665e-02	3.720740e-02	2.279998e-01	0	
-5.7539e-02	-2.4057e-01	-1.2665e+00	-2.9996e-01	-2.8231e-01	-2.1324e+00	6.004795e-03	6.584987e-02	2.761347e-02	6.584987e-02	2.174589e-01	7.044969e-01	0	
-5.7539e-02	-2.4057e-01	-1.2665e+00	-9.0144e-01	4.1909e-01	-8.6295e-01	2.669518e-02	4.455808e-02	2.761347e-02	4.455808e-02	9.667450e-01	4.443689e-03	1	
-9.0144e-01	4.1909e-01	-8.6295e-01	-1.8633e+00	5.6532e-01	-1.2250e+00	4.503543e-03	5.343343e-02	2.669518e-02	5.343343e-02	1.687025e-01	3.381739e-01	0	
-9.0144e-01	4.1909e-01	-8.6295e-01	-6.1964e-01	5.4173e-01	-7.6757e-01	3.370501e-02	1.143737e-01	2.669518e-02	1.143737e-01	1.262588e+00	3.924064e-01	1	
-6.1964e-01	5.4173e-01	-7.6757e-01	-9.8292e-01	-1.8133e-01	-1.6597e+00	9.719067e-03	3.992443e-02	3.370501e-02	3.992443e-02	2.883567e-01	3.038508e-01	0	
-6.1964e-01	5.4173e-01	-7.6757e-01	-3.3688e-01	1.6980e+00	4.8126e-01	1.263961e-02	1.212229e-02	3.370501e-02	1.212229e-02	3.750069e-01	8.954139e-01	0	
-6.1964e-01	5.4173e-01	-7.6757e-01	-1.7478e+00	2.2646e+00	2.7774e-02	1.060751e-03	2.753591e-03	3.370501e-02	2.753591e-03	3.147163e-02	8.138002e-02	0	
-6.1964e-01	5.4173e-01	-7.6757e-01	-1.0696e+00	8.9595e-01	7.7882e-02	2.391502e-02	5.491182e-02	3.370501e-02	5.491182e-02	7.095391e-01	5.034912e-01	1	
-1.0696e+00	8.9595e-01	7.7882e-02	-4.2458e-01	1.6898e+00	1.3185e+00	5.834776e-03	1.645253e-02	2.391502e-02	1.645253e-02	2.439795e-01	3.069083e-01	0	
-1.0696e+00	8.9595e-01	7.7882e-02	-4.9420e-01	2.2095e+00	-1.2297e-02	4.893029e-03	2.471423e-02	2.391502e-02	2.471423e-02	2.046007e-01	9.727400e-01	0	
-1.0696e+00	8.9595e-01	7.7882e-02	-1.4826e+00	2.4655e-01	5.9214e-01	1.722068e-02	6.349815e-02	2.391502e-02	6.349815e-02	7.200778e-01	5.974398e-01	1	
-1.4826e+00	2.4655e-01	5.9214e-01	-3.7716e+00	-1.7945e-01	3.4133e-01	4.803097e-05	1.709544e-03	1.722068e-02	1.709544e-03	2.789145e-03	6.687419e-01	0	
-1.4826e+00	2.4655e-01	5.9214e-01	-1.7846e+00	1.0578e+00	1.0657e+00	4.183980e-03	5.796414e-02	1.722068e-02	5.796414e-02	2.429626e-01	6.134140e-01	0	
-1.4826e+00	2.4655e-01	5.9214e-01	-5.4631e-01	-7.7044e-01	1.3430e+00	1.649583e-02	1.793858e-02	1.722068e-02	1.793858e-02	9.579081e-01	4.064215e-01	1	
-5.4631e-01	-7.7044e-01	1.3430e+00	-4.2693e-01	-1.5090e+00	1.1447e+00	9.641115e-03	7.765746e-02	1.649583e-02	7.765746e-02	5.844578e-01	6.664761e-01	0	
-5.4631e-01	-7.7044e-01	1.3430e+00	2.4641e-01	-1.3871e+00	2.8583e+00	3.959533e-04	9.378395e-03	1.649583e-02	9.378395e-03	2.400324e-02	8.206250e-01	0	
-5.4631e-01	-7.7044e-01	1.3430e+00	-1.3832e+00	-4.2177e-01	1.1444e+00	1.159515e-02	6.327113e-02	1.649583e-02	6.327113e-02	7.029140e-01	3.004167e-01	1	
-1.3832e+00	-4.2177e-01	1.1444e+00	-1.1558e+00	8.6882e-01	1.8519e+00	4.018174e-03	2.192526e-02	1.159515e-02	2.192526e-02	3.465393e-01	4.294540e-01	0	
-1.3832e+00	-4.2177e-01	1.1444e+00	-6.6537e-01	-1.9701e+00	1.4635e+00	2.504680e-03	1.176905e-02	1.159515e-02	1.176905e-02	2.160110e-01	5.790408e-03	1	
-6.6537e-01	-1.9701e+00	1.4635e+00	-7.3797e-01	-2.3227e+00	3.6991e-01	3.042920e-03	4.403023e-02	2.504680e-03	4.403023e-02	1.214894e+00	7.319356e-01	1	
-7.3797e-01	-2.3227e+00	3.6991e-01	-2.6753e+00	-1.8897e+00	1.6021e+00	8.237092e-05	1.742752e-03	3.042920e-03	1.742752e-03	2.706970e-02	1.785210e-01	0	
-7.3797e-01	-2.3227e+00	3.6991e-01	-1.4961e-01	-7.1318e-01	3.3569e-01	4.602070e-02	1.249361e-02	3.042920e-03	1.249361e-02	1.512386e+01	6.764093e-02	1	
-1.4961e-01	-7.1318e-01	3.3569e-01	-6.2680e-01	-9.7405e-02	5.1163e-02	5.185470e-02	7.245691e-02	4.602070e-02	7.245691e-02	1.126769e+00	9.142954e-02	1	
-6.2680e-01	-9.7405e-02	5.1163e-02	7.0027e-02	2.6105e-01	-1.2586e+00	2.772751e-02	2.009543e-02	5.185470e-02	2.009543e-02	5.347154e-01	5.179292e-01	1	
7.0027e-02	2.6105e-01	-1.2586e+00	1.8354e-01	8.3887e-01	-1.4281e+00	1.584056e-02	9.248285e-02	2.772751e-02	9.248285e-02	5.712942e-01	3.670816e-01	1	
1.8354e-01	8.3887e-01	-1.4281e+00	-1.0954e+00	5.0548e-01	-2.7328e+00	7.329101e-04	8.379671e-03	1.584056e-02	8.379671e-03	4.626793e-02	5.885250e-01	0	
1.8354e-01	8.3887e-01	-1.4281e+00	-1.5035e+00	7.0840e-01	-3.0265e+00	1.636463e-04	1.799327e-03	1.584056e-02	1.799327e-03	1.033084e-02	1.122896e-01	0	
1.8354e-01	8.3887e-01	-1.4281e+00	4.5465e-01	9.7158e-01	-9.2129e-01	2.336435e-02	9.449530e-02	1.584056e-02	9.449530e-02	1.474969e+00	8.481280e-01	1	
4.5465e-01	9.7158e-01	-9.2129e-01	1.2119e+00	2.1908e+00	3.5178e-02	2.762551e-03	1.213798e-02	2.336435e-02	1.213798e-02	1.182379e-01	8.631908e-01	0	
4.5465e-01	9.7158e-01	-9.2129e-01	-5.8915e-02	9.6748e-01	-6.4305e-01	3.227965e-02	9.499482e-02	2.336435e-02	9.499482e-02	1.381577e+00	2.695156e-01	1	
-5.8915e-02	9.6748e-01	-6.4305e-01	8.0515e-02	2.4562e-01	3.7453e-01	5.724830e-02	3.620227e-02	3.227965e-02	3.620227e-02	1.773510e+00	3.529705e-01	1	
8.0515e-02	2.4562e-01	3.7453e-01	-1.0440e-01	9.6259e-01	-3.6278e-02	3.970763e-02	7.082498e-02	5.724830e-02	7.082498e-02	6.936038e-01	5.186273e-01	1	
-1.0440e-01	9.6259e-01	-3.6278e-02	-1.1263e+00	2.2035e+00	1.2303e+00	1.393887e-03	4.702809e-03	3.970763e-02	4.702809e-03	3.510375e-02	2.059442e-01	0	
-1.0440e-01	9.6259e-01	-3.6278e-02	-6.0619e-01	1.7901e+00	-2.7224e-01	1.025727e-02	5.712428e-02	3.970763e-02	5.712428e-02	2.583199e-01	7.343392e-02	1	
-6.0619e-01	1.7901e+00	-2.7224e-01	-3.2084e-01	1.6488e+00	3.1523e-01	1.473993e-02	8.749141e-02	1.025727e-02	8.749141e-02	1.437023e+00	9.101536e-01	1	
-3.2084e-01	1.6488e+00	3.1523e-01	2.1146e-01	2.2155e+00	1.0694e-01	5.304613e-03	7.475146e-02	1.473993e-02	7.475146e-02	3.598805e-01	9.419819e-01	0	
-3.2084e-01	1.6488e+00	3.1523e-01	3.7972e-01	1.4716e+00	2.8629e-01	1.920310e-02	8.241476e-02	1.473993e-02	8.241476e-02	1.302794e+00	2.287780e-01	1	
3.7972e-01	1.4716e+00	2.8629e-01	1.5464e+00	5.1004e-01	-5.7773e-01	1.427240e-02	1.160519e-02	1.920310e-02	1.160519e-02	7.432341e-01	1.584381e-01	1	
1.5464e+00	5.1004e-01	-5.7773e-01	8.7637e-01	2.1995e-01	-4.6627e-01	3.786530e-02	8.097970e-02	1.427240e-02	8.097970e-02	2.653045e+00	2.481044e-01	1	
8.7637e-01	2.1995e-01	-4.6627e-01	1.9833e-01	1.2307e+00	9.0516e-02	2.907502e-02	3.059629e-02	3.786530e-02	3.059629e-02	7.678537e-01	1.189138e-01	1	
1.9833e-01	1.2307e+00	9.0516e-02	-4.2939e-01	9.5085e-01	1.3588e+00	1.463754e-02	2.440446e-02	2.907502e-02	2.440446e-02	5.034403e-01	1.565890e-01	1	
-4.2939e-01	9.5085e-01	1.3588e+00	7.5551e-02	2.1288e-01	1.5323e+00	1.913502e-02	6.485821e-02	1.463754e-02	6.485821e-02	1.307257e+00	6.784144e-01	1	
7.5551e-02	2.1288e-01	1.5323e+00	8.9576e-01	2.6925e-01	1.2566e+00	1.861531e-02	6.891919e-02	1.913502e-02	6.891919e-02	9.728400e-01	5.638616e-01	1	
8.9576e-01	2.6925e-01	1.2566e+00	8.7264e-01	1.6466e-01	1.5599e+00	1.267941e-02	1.143808e-01	1.861531e-02	1.143808e-01	6.811278e-01	6.775640e-02	1	
8.7264e-01	1.6466e-01	1.5599e+00	4.6787e-01	9.1186e-02	1.5556e+00	1.690248e-02	1.086503e-01	1.267941e-02	1.086503e-01	1.333066e+00	3.215948e-01	1	
4.6787e-01	9.1186e-02	1.5556e+00	7.5397e-01	-1.9504e-03	2.0551e+00	5.783587e-03	9.507821e-02	1.690248e-02	9.507821e-02	3.421739e-01	1.768451e-01	1	
7.5397e-01	-1.9504e-03	2.0551e+00	-1.4793e-01	6.2013e-01	1.9280e+00	8.078295e-03	4.793867e-02	5.783587e-03	4.793867e-02	1.396762e+00	5.675473e-01	1	
-1.4793e-01	6.2013e-01	1.9280e+00	-5.2517e-01	1.6846e+00	2.4010e+00	7.495292e-04	3.844258e-02	8.078295e-03	3.844258e-02	9.278309e-02	5.802708e-01	0	
-1.4793e-01	6.2013e-01	1.9280e+00	-8.9107e-01	1.4194e+00	1.4775e+00	5.233197e-03	4.173399e-02	8.078295e-03	4.173399e-02	6.478096e-01	5.070966e-01	1	
-8.9107e-01	1.4194e+00	1.4775e+00	-1.4797e+00	1.4793e+00	3.9117e-01	6.589065e-03	3.751820e-02	5.233197e-03	3.751820e-02	1.259090e+00	8.694276e-01	1	
-1.4797e+00	1.4793e+00	3.9117e-01	-1.8021e+00	1.7153e+00	-1.0765e+00	1.610392e-03	2.034268e-02	6.589065e-03	2.034268e-02	2.444037e-01	4.944530e-01	0	
-1.4797e+00	1.4793e+00	3.9117e-01	-1.8723e+00	5.1473e-01	-1.0589e+00	5.501276e-03	1.027982e-02	6.589065e-03	1.027982e-02	8.349100e-01	5.935268e-01	1	
-1.8723e+00	5.1473e-01	-1.0589e+00	-2.1179e+00	1.8369e+00	-2.3715e+00	7.494027e-05	7.857677e-03	5.501276e-03	7.857677e-03	1.362234e-02	7.110468e-01	0	
-1.8723e+00	5.1473e-01	-1.0589e+00	-1.9183e+00	1.0130e+00	-1.3516e+00	2.421472e-03	9.537683e-02	5.501276e-03	9.537683e-02	4.401656e-01	7.864120e-01	0	
-1.8723e+00	5.1473e-01	-1.0589e+00	-1.1812e+00	2.5404e-01	-1.6566e+00	7.759242e-03	6.125572e-02	5.501276e-03	6.125572e-02	1.410444e+00	3.697343e-01	1	
-1.1812e+00	2.5404e-01	-1.6566e+00	-6.6132e-01	-8.4815e-02	-2.6044e+00	1.711216e-03	4.549830e-02	7.759242e-03	4.549830e-02	2.205390e-01	5.707738e-01	0	
-1.1812e+00	2.5404e-01	-1.6566e+00	-6.9819e-01	3.7267e-01	-3.5408e+00	8.796126e-05	6.382112e-03	7.759242e-03	6.382112e-03	1.133632e-02	6.466713e-01	0	
-1.1812e+00	2.5404e-01	-1.6566e+00	-1.0262e+00	1.8186e+00	-3.3978e+00	2.233592e-05	1.683366e-03	7.759242e-03	1.683366e-03	2.878622e-03	2.014834e-01	0	
-1.1812e+00	2.5404e-01	-1.6566e+00	-6.6673e-01	-4.8310e-01	-1.3843e+00	1.735460e-02	6.224845e-02	7.759242e-03	6.224845e-02	2.236636e+00	3.061371e-02	1	
-6.6673e-01	-4.8310e-01	-1.3843e+00	8.1792e-02	-7.8285e-01	-1.0700e+00	2.627760e-02	6.908115e-02	1.735460e-02	6.908115e-02	1.514158e+00	7.892777e-01	1	
8.1792e-02	-7.8285e-01	-1.0700e+00	1.7206e+00	-1.2612e+00	-1.3815e+00	2.511976e-03	1.179409e-02	2.627760e-02	1.179409e-02	9.559382e-02	7.886997e-01	0	
8.1792e-02	-7.8285e-01	-1.0700e+00	-4.2452e-01	-1.2035e+00	-2.1044e+00	3.072311e-03	3.831972e-02	2.627760e-02	3.831972e-02	1.169175e-01	7.369997e-01	0	
8.1792e-02	-7.8285e-01	-1.0700e+00	2.0810e-01	-1.9749e+00	-4.5864e-01	7.957049e-03	3.013927e-02	2.627760e-02	3.013927e-02	3.028073e-01	5.879833e-01	0	
8.1792e-02	-7.8285e-01	-1.0700e+00	-1.0150e+00	-7.0587e-01	-7.3418e-01	2.258374e-02	4.416370e-02	2.627760e-02	4.416370e-02	8.594293e-01	2.363318e-02	1	
-1.0150e+00	-7.0587e-01	-7.3418e-01	-9.6326e-01	-9.7579e-01	-8.4457e-01	1.736193e-02	1.157979e-01	2.258374e-02	1.157979e-01	7.687799e-01	7.185258e-01	1	
-9.6326e-01	-9.7579e-01	-8.4457e-01	1.5827e-01	-1.5493e+00	-1.7115e+00	4.364937e-03	1.995612e-02	1.736193e-02	1.995612e-02	2.514086e-01	6.434853e-01	0	
-9.6326e-01	-9.7579e-01	-8.4457e-01	-2.0563e+00	-1.3693e+00	-1.5273e+00	9.351563e-04	3.002006e-02	1.736193e-02	3.002006e-02	5.386248e-02	1.083317e-01	0	
-9.6326e-01	-9.7579e-01	-8.4457e-01	-8.7373e-01	-1.2520e+00	-6.8963e-01	1.560695e-02	1.139502e-01	1.736193e-02	1.139502e-01	8.989179e-01	6.457931e-01	1	
