3.0000e+00	3.0000e+00	3.2048e+00	2.6575e+00	2.741301e-05	6.046938e-01	1.964128e-05	6.046938e-01	1.395683e+00	3.733455e-01	1	
3.2048e+00	2.6575e+00	2.8537e+00	1.8818e+00	4.618638e-04	1.032344e-01	2.741301e-05	1.032344e-01	1.684834e+01	3.161646e-01	1	
2.8537e+00	1.8818e+00	1.9679e+00	2.0221e+00	2.972003e-03	8.057212e-02	4.618638e-04	8.057212e-02	6.434805e+00	2.436576e-01	1	
1.9679e+00	2.0221e+00	2.1434e+00	1.9549e+00	2.368272e-03	8.908102e-01	2.972003e-03	8.908102e-01	7.968604e-01	9.919192e-01	0	
1.9679e+00	2.0221e+00	2.0489e+00	1.5175e+00	6.168405e-03	4.398759e-01	2.972003e-03	4.398759e-01	2.075504e+00	1.180374e-01	1	
2.0489e+00	1.5175e+00	2.2318e+00	1.6503e+00	3.378812e-03	8.478956e-01	6.168405e-03	8.478956e-01	5.477610e-01	7.389528e-01	0	
2.0489e+00	1.5175e+00	1.2079e+00	1.7157e+00	1.761250e-02	9.646962e-02	6.168405e-03	9.646962e-02	2.855277e+00	6.565243e-01	1	
1.2079e+00	1.7157e+00	8.2114e-01	2.1007e+00	1.250795e-02	3.923070e-01	1.761250e-02	3.923070e-01	7.101746e-01	9.025273e-01	0	
1.2079e+00	1.7157e+00	1.3824e+00	2.4068e+00	3.380234e-03	2.032776e-01	1.761250e-02	2.032776e-01	1.919224e-01	1.301643e-01	1	
1.3824e+00	2.4068e+00	1.7395e+00	2.5802e+00	1.256422e-03	6.079448e-01	3.380234e-03	6.079448e-01	3.716969e-01	2.863920e-01	1	
1.7395e+00	2.5802e+00	2.0230e+00	2.5636e+00	7.691925e-04	7.730587e-01	1.256422e-03	7.730587e-01	6.122086e-01	8.470889e-02	1	
2.0230e+00	2.5636e+00	2.6249e+00	2.7861e+00	1.047375e-04	2.747166e-01	7.691925e-04	2.747166e-01	1.361655e-01	1.926405e-03	1	
2.6249e+00	2.7861e+00	1.6864e+00	2.9828e+00	4.490686e-04	5.620872e-02	1.047375e-04	5.620872e-02	4.287562e+00	4.082925e-01	1	
1.6864e+00	2.9828e+00	1.3777e+00	2.7448e+00	1.424462e-03	6.187600e-01	4.490686e-04	6.187600e-01	3.172037e+00	3.986524e-01	1	
1.3777e+00	2.7448e+00	1.5374e+00	2.7414e+00	1.139098e-03	9.184152e-01	1.424462e-03	9.184152e-01	7.996690e-01	5.396944e-02	1	
1.5374e+00	2.7414e+00	2.2688e+00	3.6014e+00	1.852314e-05	1.854534e-02	1.139098e-03	1.854534e-02	1.626124e-02	7.991739e-01	0	
1.5374e+00	2.7414e+00	1.5572e+00	2.7922e+00	9.601837e-04	9.855550e-01	1.139098e-03	9.855550e-01	8.429333e-01	5.768451e-01	1	
1.5572e+00	2.7922e+00	1.0345e+00	2.4422e+00	4.723727e-03	2.888329e-01	9.601837e-04	2.888329e-01	4.919608e+00	1.116717e-01	1	
1.0345e+00	2.4422e+00	9.6226e-01	2.6828e+00	2.740423e-03	8.166818e-01	4.723727e-03	8.166818e-01	5.801399e-01	6.258546e-01	0	
1.0345e+00	2.4422e+00	1.3841e+00	2.3577e+00	3.790767e-03	6.639469e-01	4.723727e-03	6.639469e-01	8.024949e-01	4.146286e-01	1	
1.3841e+00	2.3577e+00	1.4050e+00	1.9820e+00	8.319742e-03	6.390285e-01	3.790767e-03	6.390285e-01	2.194738e+00	4.518588e-01	1	
1.4050e+00	1.9820e+00	1.8899e+00	1.2588e+00	1.208043e-02	9.306115e-02	8.319742e-03	9.306115e-02	1.452019e+00	8.264903e-01	1	
1.8899e+00	1.2588e+00	2.6932e+00	1.3553e+00	1.690353e-03	1.286754e-01	1.208043e-02	1.286754e-01	1.399249e-01	4.469447e-01	0	
1.8899e+00	1.2588e+00	1.5667e+00	1.5150e+00	1.480495e-02	5.845093e-01	1.208043e-02	5.845093e-01	1.225532e+00	9.617780e-01	1	
1.5667e+00	1.5150e+00	1.7129e+00	2.1119e+00	3.946405e-03	3.056428e-01	1.480495e-02	3.056428e-01	2.665599e-01	6.200845e-01	0	
1.5667e+00	1.5150e+00	1.7751e+00	2.0142e+00	4.331382e-03	3.986282e-01	1.480495e-02	3.986282e-01	2.925631e-01	5.866848e-01	0	
1.5667e+00	1.5150e+00	1.7717e+00	1.9480e+00	4.967728e-03	4.855031e-01	1.480495e-02	4.855031e-01	3.355451e-01	2.705693e-01	1	
1.7717e+00	1.9480e+00	1.8266e+00	1.4837e+00	9.982681e-03	5.023428e-01	4.967728e-03	5.023428e-01	2.009506e+00	3.228179e-02	1	
1.8266e+00	1.4837e+00	2.1714e+00	1.5203e+00	4.743703e-03	6.832953e-01	9.982681e-03	6.832953e-01	4.751933e-01	3.555198e-01	1	
2.1714e+00	1.5203e+00	1.9939e+00	1.4586e+00	7.525327e-03	8.908433e-01	4.743703e-03	8.908433e-01	1.586382e+00	1.151639e-01	1	
1.9939e+00	1.4586e+00	2.5055e+00	1.0228e+00	4.087695e-03	2.425430e-01	7.525327e-03	2.425430e-01	5.431917e-01	9.695133e-02	1	
2.5055e+00	1.0228e+00	2.2260e+00	1.1034e+00	7.269544e-03	7.635251e-01	4.087695e-03	7.635251e-01	1.778397e+00	1.921764e-01	1	
