0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	-7.6308e-02	-1.7285e-02	-2.0354e-01	-7.6441e-02	2.2079e-01	9.6993e-01	5.2505e-01	6.8095e-01	-4.2292e-01	-2.3841e-01	2.3480e-01	3.2662e-01	-5.8020e-02	7.2820e-01	2.7507e-01	2.0898e-01	8.2898e-02	2.7885e-01	5.2430e-01	-3.7907e-02	2.112003e-09	4.391211e-05	1.042801e-08	4.391211e-05	2.025318e-01	2.601554e-01	0	
0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	3.7272e-01	2.8341e-01	2.5355e-02	7.5874e-01	-3.4251e-01	1.6522e-01	-6.1317e-01	1.7846e-02	4.1873e-01	-2.4144e-01	3.2456e-01	2.1849e-01	2.6202e-01	5.7341e-01	1.0709e-01	7.2281e-01	6.4769e-01	3.1061e-01	1.2968e-01	-4.0882e-01	1.968451e-09	2.828278e-05	1.042801e-08	2.828278e-05	1.887658e-01	7.959801e-01	0	
0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	-2.4818e-01	3.7395e-01	3.1590e-01	2.1721e-01	3.6293e-01	6.4026e-01	-2.4840e-01	8.2439e-01	-3.7698e-01	7.4065e-02	-6.6909e-01	-4.6769e-01	3.3413e-02	-2.9239e-02	9.8162e-02	1.2623e-01	4.3429e-01	5.2520e-02	-8.9336e-01	1.2373e-01	1.832429e-09	1.807855e-05	1.042801e-08	1.807855e-05	1.757219e-01	7.834067e-01	0	
0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	-1.2039e-01	4.2699e-01	-1.8078e-01	-3.6640e-01	-2.4063e-01	8.2735e-02	-2.4778e-01	-3.6460e-02	-4.2711e-02	-5.1361e-01	6.1838e-02	-8.0610e-01	2.4832e-01	3.2809e-01	-1.5987e-01	-1.5630e-02	3.3231e-01	1.1285e-01	-1.4045e-01	1.9519e-01	4.268313e-09	3.567345e-03	1.042801e-08	3.567345e-03	4.093125e-01	2.228808e-01	1	
-1.2039e-01	4.2699e-01	-1.8078e-01	-3.6640e-01	-2.4063e-01	8.2735e-02	-2.4778e-01	-3.6460e-02	-4.2711e-02	-5.1361e-01	6.1838e-02	-8.0610e-01	2.4832e-01	3.2809e-01	-1.5987e-01	-1.5630e-02	3.3231e-01	1.1285e-01	-1.4045e-01	1.9519e-01	1.7874e-01	-1.6928e-01	-1.4023e-01	-9.3511e-01	-6.7695e-01	-1.4816e-01	1.9615e-01	-2.4577e-01	-1.0946e+00	-5.6536e-01	2.4579e-01	-1.3991e+00	-2.7743e-01	6.6687e-01	-6.9251e-01	-1.6861e-01	4.5101e-01	-4.8773e-01	-4.8468e-01	3.5913e-01	3.303271e-10	3.908419e-06	4.268313e-09	3.908419e-06	7.739054e-02	6.136713e-01	0	
-1.2039e-01	4.2699e-01	-1.8078e-01	-3.6640e-01	-2.4063e-01	8.2735e-02	-2.4778e-01	-3.6460e-02	-4.2711e-02	-5.1361e-01	6.1838e-02	-8.0610e-01	2.4832e-01	3.2809e-01	-1.5987e-01	-1.5630e-02	3.3231e-01	1.1285e-01	-1.4045e-01	1.9519e-01	-8.5331e-04	6.8697e-01	-2.5783e-01	2.0562e-02	-8.8373e-01	2.6852e-01	3.7673e-01	1.9150e-01	5.3385e-01	-1.1027e+00	1.1365e-01	-1.1881e+00	5.5249e-01	4.2652e-01	9.3250e-01	-4.4459e-01	2.8168e-01	4.7778e-02	-8.4620e-01	1.4137e+00	1.251035e-10	4.119561e-08	4.268313e-09	4.119561e-08	2.930981e-02	5.020503e-01	0	
-1.2039e-01	4.2699e-01	-1.8078e-01	-3.6640e-01	-2.4063e-01	8.2735e-02	-2.4778e-01	-3.6460e-02	-4.2711e-02	-5.1361e-01	6.1838e-02	-8.0610e-01	2.4832e-01	3.2809e-01	-1.5987e-01	-1.5630e-02	3.3231e-01	1.1285e-01	-1.4045e-01	1.9519e-01	-5.1499e-01	8.5330e-01	-5.0410e-01	-2.5015e-01	-4.9206e-01	1.4262e-01	-1.1855e+00	6.4589e-02	1.3551e-01	2.0062e-01	1.6419e-01	-5.7628e-01	1.4425e-01	2.7953e-02	-4.8046e-01	-4.1403e-01	8.7882e-02	-5.3738e-01	-9.8964e-01	2.0006e-01	7.982733e-10	1.300209e-05	4.268313e-09	1.300209e-05	1.870231e-01	6.837140e-01	0	
-1.2039e-01	4.2699e-01	-1.8078e-01	-3.6640e-01	-2.4063e-01	8.2735e-02	-2.4778e-01	-3.6460e-02	-4.2711e-02	-5.1361e-01	6.1838e-02	-8.0610e-01	2.4832e-01	3.2809e-01	-1.5987e-01	-1.5630e-02	3.3231e-01	1.1285e-01	-1.4045e-01	1.9519e-01	-7.0154e-02	7.7636e-01	2.4883e-01	-1.5573e-01	-1.0831e-01	-1.1941e-01	-7.0920e-01	-4.9306e-02	4.1926e-01	-3.1331e-01	7.6691e-01	-4.3688e-01	-1.4102e-01	2.7291e-01	-4.4162e-02	-2.4324e-01	8.3558e-01	-1.3650e-01	-2.2068e-01	1.9994e-01	2.064573e-09	1.548040e-03	4.268313e-09	1.548040e-03	4.836977e-01	5.889200e-01	0	
-1.2039e-01	4.2699e-01	-1.8078e-01	-3.6640e-01	-2.4063e-01	8.2735e-02	-2.4778e-01	-3.6460e-02	-4.2711e-02	-5.1361e-01	6.1838e-02	-8.0610e-01	2.4832e-01	3.2809e-01	-1.5987e-01	-1.5630e-02	3.3231e-01	1.1285e-01	-1.4045e-01	1.9519e-01	-5.6302e-01	-1.9861e-01	-8.7471e-02	-3.1902e-01	1.6643e-01	1.3834e-01	-2.0358e-01	4.8731e-01	-7.9164e-01	1.1914e-01	2.1275e-01	-8.5127e-01	4.8657e-02	4.1201e-01	1.6634e-01	5.8441e-02	-1.0452e-01	1.6465e-01	4.4453e-01	3.7848e-01	2.591494e-09	1.716257e-04	4.268313e-09	1.716257e-04	6.071471e-01	9.473695e-02	1	
-5.6302e-01	-1.9861e-01	-8.7471e-02	-3.1902e-01	1.6643e-01	1.3834e-01	-2.0358e-01	4.8731e-01	-7.9164e-01	1.1914e-01	2.1275e-01	-8.5127e-01	4.8657e-02	4.1201e-01	1.6634e-01	5.8441e-02	-1.0452e-01	1.6465e-01	4.4453e-01	3.7848e-01	-5.7940e-01	6.0059e-01	1.2463e-01	-4.5143e-01	1.1284e-01	5.2721e-01	7.6804e-01	6.3256e-02	-8.1302e-01	2.1738e-01	1.6064e-01	-9.7307e-01	-1.1031e-01	4.7973e-01	-2.1110e-01	1.6119e-02	1.9877e-01	5.5985e-02	7.3056e-01	4.6135e-01	1.067914e-09	5.694609e-04	2.591494e-09	5.694609e-04	4.120845e-01	7.147772e-01	0	
